5MSL0087-1_png.rf.7859a593d78fefc4d3788a17682f5ac4.jpg,224,76,283,127,Pup,FALSE
5MSL0087-1_png.rf.7859a593d78fefc4d3788a17682f5ac4.jpg,55,194,104,244,Pup,FALSE
5MSL0087-1_png.rf.7859a593d78fefc4d3788a17682f5ac4.jpg,398,155,468,184,Pup,FALSE
5MSL0095-99_png.rf.8f442569cb63f3ae0acbba8d103870b1.jpg,400,289,465,323,Pup,FALSE
5MSL0095-99_png.rf.8f442569cb63f3ae0acbba8d103870b1.jpg,94,147,141,207,Pup,FALSE
5MSL0095-99_png.rf.8f442569cb63f3ae0acbba8d103870b1.jpg,107,82,169,116,Pup,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,226,288,275,341,Pup,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,361,420,401,496,Pup,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,234,69,314,205,Bull,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,308,235,357,287,Pup,FALSE
5MSL4416-113_png.rf.1accfa793f74e519fe0aaa10c94ff91c.jpg,66,309,171,438,Bull,FALSE
4MSL0123-66_png.rf.730dd342fee4baaa71c785c3907eddf0.jpg,263,23,320,73,Pup,FALSE
4MSL0123-66_png.rf.730dd342fee4baaa71c785c3907eddf0.jpg,324,52,475,187,Bull,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,179,365,209,422,Pup,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,360,67,406,104,Pup,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,329,37,381,71,Pup,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,147,233,177,290,Pup,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,206,456,259,490,Pup,FALSE
5MSL3764-102_png.rf.205fc670c58180a3c01843518c946148.jpg,299,367,352,399,Pup,FALSE
5MSL3764-102_png.rf.205fc670c58180a3c01843518c946148.jpg,297,410,356,437,Pup,FALSE
5MSL3764-102_png.rf.205fc670c58180a3c01843518c946148.jpg,246,396,276,454,Pup,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,421,142,453,206,Pup,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,452,348,487,409,Pup,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,415,306,452,369,Pup,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,186,439,283,492,Cow,FALSE
5MSL0087-162_png.rf.ffe8218983ed21c69e7d47a6b26a6cd3.jpg,103,459,164,498,Pup,FALSE
4MSL0119-39_png.rf.504a2172e5081f18ea43bc85ceae079d.jpg,336,195,403,231,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,249,206,293,260,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,266,99,311,152,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,111,354,153,412,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,46,458,105,493,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,280,214,335,262,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,53,387,87,443,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,43,445,104,476,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,220,115,254,179,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,318,128,348,174,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,229,32,282,82,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,255,157,318,189,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,128,415,187,454,Pup,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,318,127,348,174,Other,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,395,447,458,480,Pup,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,353,454,412,481,Pup,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,378,29,415,104,Pup,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,352,68,439,211,Cow,FALSE
5MSL0089-138_png.rf.ccd864f405d319f0e9ef398644f76ba0.jpg,194,386,355,453,Bull,FALSE
5MSL0109-2_png.rf.624e9043098295b102f48eb7d488e460.jpg,21,304,103,446,Bull,FALSE
5MSL0109-2_png.rf.624e9043098295b102f48eb7d488e460.jpg,308,92,379,249,Bull,FALSE
5MSL3436-71_png.rf.74a72909c5bfe9a92b2d811d9133b968.jpg,175,121,238,150,Pup,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,421,359,477,448,Cow,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,410,363,446,407,Pup,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,317,441,369,482,Pup,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,169,388,228,496,Cow,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,169,388,228,496,Bull,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,183,114,238,179,Pup,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,260,361,340,412,Pup,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,88,77,237,142,Cow,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,392,123,440,154,Pup,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,204,307,343,395,Cow,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,339,63,421,202,Cow,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,423,221,476,366,Cow,FALSE
5MSL3819-141_png.rf.8235544d203fbb1521bb893324b5bf05.jpg,366,105,395,163,Pup,FALSE
5MSL3819-141_png.rf.8235544d203fbb1521bb893324b5bf05.jpg,298,93,350,124,Pup,FALSE
5MSL3819-141_png.rf.8235544d203fbb1521bb893324b5bf05.jpg,173,92,202,145,Pup,FALSE
5MSL3764-39_png.rf.29a9c865fbee17f05f3bae0ff1ea18bf.jpg,202,38,252,136,Cow,FALSE
5MSL0095-166_png.rf.83446cb7502f183fa3c9ffeda7a1de24.jpg,317,85,380,233,Bull,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,321,453,365,491,Pup,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,281,424,347,448,Pup,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,345,102,417,249,Bull,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,360,437,391,489,Pup,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,435,468,488,491,Pup,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,395,451,435,493,Pup,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,298,453,348,498,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,60,42,149,132,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,44,20,85,68,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,311,183,395,272,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,257,6,305,49,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,169,248,229,344,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,447,411,494,460,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,434,122,485,166,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,317,116,363,164,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,135,371,190,407,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,409,284,456,322,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,210,238,278,336,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,223,333,284,365,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,321,94,424,151,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,350,229,384,293,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,248,100,312,219,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,163,6,238,157,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,378,1,430,128,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,107,72,141,129,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,145,155,256,208,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,137,123,165,177,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,379,316,490,368,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,174,244,208,293,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,244,6,280,61,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,424,111,467,132,Pup,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,251,63,313,171,Cow,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,174,385,287,427,Cow,FALSE
4MSL0119-29_png.rf.46cfd9cd22b9e287c3520aae8209ba6e.jpg,370,352,397,406,Pup,FALSE
4MSL0119-29_png.rf.46cfd9cd22b9e287c3520aae8209ba6e.jpg,100,169,162,202,Pup,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,62,359,118,448,Cow,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,163,446,214,488,Pup,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,49,363,87,408,Pup,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,294,26,336,66,Pup,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,236,446,342,495,Cow,FALSE
5MSL4421-99_png.rf.1d335764e548235d2e2d0f1ff3117467.jpg,266,220,310,281,Pup,FALSE
5MSL0095-23_png.rf.f4f1849826af7352de084a8a52271842.jpg,437,332,481,386,Pup,FALSE
5MSL0095-23_png.rf.f4f1849826af7352de084a8a52271842.jpg,293,291,351,328,Pup,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,164,325,238,466,Bull,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,448,178,489,227,Pup,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,395,217,480,295,Cow,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,369,428,407,472,Pup,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,309,149,338,190,Pup,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,389,243,423,285,Pup,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,309,149,337,190,Other,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,162,180,214,237,Pup,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,158,127,194,196,Pup,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,256,326,317,367,Pup,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,160,143,205,219,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,145,79,180,128,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,341,194,381,241,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,120,278,159,339,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,47,282,105,321,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,342,255,372,308,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,86,122,115,188,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,74,64,110,115,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,217,73,273,112,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,390,391,437,434,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,312,354,422,396,Cow,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,371,112,426,150,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,359,223,400,263,Pup,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,26,222,70,247,Pup,FALSE
5MSL0087-45_png.rf.d3c6abe47e5c6cb9907edc4ea29b7a76.jpg,133,91,206,127,Pup,FALSE
5MSL0087-45_png.rf.d3c6abe47e5c6cb9907edc4ea29b7a76.jpg,224,187,258,237,Pup,FALSE
5MSL0087-45_png.rf.d3c6abe47e5c6cb9907edc4ea29b7a76.jpg,244,132,320,264,Bull,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,76,277,126,334,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,264,140,309,189,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,3,61,41,136,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,374,223,406,277,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,279,3,309,62,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,195,58,243,106,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,328,180,379,283,Cow,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,7,242,52,284,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,233,114,297,214,Cow,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,167,11,266,73,Cow,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,366,52,421,82,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,443,215,478,248,Pup,FALSE
5MSL0089-59_png.rf.8f32d212658fed5a5556376d87f336e5.jpg,243,122,306,208,Pup,FALSE
5MSL0089-66_png.rf.ce5542dcc27e59cb3fba4d5be85863e3.jpg,131,160,217,323,Bull,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,351,334,397,389,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,5,387,51,442,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,383,130,447,165,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,81,338,165,426,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,290,363,392,440,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,53,227,163,296,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,440,237,492,285,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,95,304,150,357,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,171,89,241,122,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,15,349,102,431,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,408,428,450,487,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,277,412,307,459,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,182,367,286,465,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,11,170,61,195,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,387,381,444,482,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,71,159,137,200,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,104,99,215,150,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,408,303,484,398,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,258,102,295,147,Pup,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,170,221,274,301,Cow,FALSE
5MSL0109-50_png.rf.b11226f6c213fdeee9ece595d4d8d6de.jpg,424,232,450,277,Pup,FALSE
5MSL0109-98_png.rf.d30d03e93df33f738178d1f8700e2ef2.jpg,127,3,281,92,Bull,FALSE
5MSL3436-7_png.rf.13700933bc5396a1ce74a2f38e2e7cde.jpg,24,303,91,336,Pup,FALSE
5MSL3436-7_png.rf.13700933bc5396a1ce74a2f38e2e7cde.jpg,17,201,68,255,Pup,FALSE
5MSL3436-7_png.rf.13700933bc5396a1ce74a2f38e2e7cde.jpg,42,250,100,299,Pup,FALSE
5MSL3436-7_png.rf.13700933bc5396a1ce74a2f38e2e7cde.jpg,45,367,110,394,Pup,FALSE
5MSL0089-164_png.rf.ec2d8e938a60d8e6da53650564811af1.jpg,271,334,343,479,Bull,FALSE
5MSL3436-175_png.rf.62b205f69848e3a792be803a69afed9e.jpg,83,390,116,450,Pup,FALSE
5MSL3436-175_png.rf.62b205f69848e3a792be803a69afed9e.jpg,129,435,153,486,Pup,FALSE
5MSL3436-175_png.rf.62b205f69848e3a792be803a69afed9e.jpg,112,401,140,456,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,130,433,186,469,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,202,286,251,341,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,262,364,318,403,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,70,251,115,300,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,183,175,229,215,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,281,295,372,378,Cow,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,285,376,397,436,Cow,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,393,109,449,141,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,341,127,426,222,Cow,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,147,139,198,261,Cow,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,132,345,212,440,Cow,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,459,246,497,299,Pup,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,44,187,140,254,Cow,FALSE
4MSL0119-52_png.rf.021ad5094134eddb5769b4a17f8df880.jpg,319,280,370,304,Pup,FALSE
5MSL0089-173_png.rf.aaab12d4197c0c0c072fe28fd4204402.jpg,264,289,301,356,Pup,FALSE
5MSL0089-173_png.rf.aaab12d4197c0c0c072fe28fd4204402.jpg,86,157,125,226,Pup,FALSE
5MSL0089-173_png.rf.aaab12d4197c0c0c072fe28fd4204402.jpg,454,373,486,435,Pup,FALSE
5MSL0089-173_png.rf.aaab12d4197c0c0c072fe28fd4204402.jpg,345,1,375,65,Pup,FALSE
5MSL0089-173_png.rf.aaab12d4197c0c0c072fe28fd4204402.jpg,366,321,428,357,Pup,FALSE
5MSL0095-27_png.rf.f6ef759c0992c61da076db72932cbbff.jpg,193,61,297,180,Bull,FALSE
5MSL3436-115_png.rf.d2ebe4ef97473624b43c17e3373c338d.jpg,208,285,244,337,Pup,FALSE
4MSL0120-163_png.rf.fec5aded76dfdbf287db0a33cffecb65.jpg,85,330,126,370,Pup,FALSE
4MSL0120-163_png.rf.fec5aded76dfdbf287db0a33cffecb65.jpg,58,345,139,425,Cow,FALSE
5MSL3819-48_png.rf.b37d718edf1faf1f279c760d23685211.jpg,319,286,389,441,Bull,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,161,78,213,109,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,197,38,231,99,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,387,71,423,125,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,80,178,140,226,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,134,304,192,345,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,347,442,409,473,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,68,48,127,81,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,85,336,125,390,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,113,244,170,285,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,54,262,116,293,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,337,166,368,224,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,368,112,447,207,Cow,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,41,18,96,46,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,321,55,401,153,Cow,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,435,130,466,193,Pup,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,283,156,363,226,Cow,FALSE
5MSL0109-141_png.rf.13f685c0c08f8291506d6f8967a874bb.jpg,395,372,439,492,Cow,FALSE
5MSL0089-57_png.rf.9bca81c72d7cdcf5ee1829f85844a9ee.jpg,28,78,87,134,Pup,FALSE
5MSL0089-57_png.rf.9bca81c72d7cdcf5ee1829f85844a9ee.jpg,446,336,490,399,Pup,FALSE
5MSL0089-57_png.rf.9bca81c72d7cdcf5ee1829f85844a9ee.jpg,387,132,465,229,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,47,192,87,254,Pup,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,297,321,337,364,Pup,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,32,339,61,391,Pup,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,443,82,497,138,Pup,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,382,192,461,291,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,274,234,368,309,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,385,170,438,221,Pup,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,39,298,127,378,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,9,11,91,164,Bull,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,220,161,328,234,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,429,422,485,456,Pup,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,181,313,290,357,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,217,388,334,432,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,248,422,368,463,Cow,FALSE
5MSL0089-125_png.rf.26d9f7f6c4d466d6577b04c94c8d5737.jpg,225,404,364,457,Cow,FALSE
5MSL1479-110_png.rf.7ce9ea99c8ba7c9d5e57b2090285ee1e.jpg,60,320,134,475,Bull,FALSE
MA262988-56_png.rf.21f90542af254e4698a18b9fd2e389a0.jpg,213,385,281,426,Pup,FALSE
